name,ra,dec,access,imagename,paper_id,flag_discovery,z_source,z_source_secure,flag_zsource,z_lens,z_lens_secure,flag_zlens,source_type,lens_type,n_img,image_conf,image_sep,flag_confirmed,flag_candidate,candidate_score,original_score,flag_contaminant,contaminant_type,info
J004123.99-252944.9,10.34958,-25.4958,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,,1.0,,,,Selected through RASS
J004659.57+042039.0,11.74791,4.34417,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,,0.1,,,,Selected through RASS
J005044.12-524856.5,12.68374,-52.8156,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,,1.5,,,,Selected through RASS
J005911.01-015544.5,14.79583,-1.92902,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,,0.5,,,,Selected through RASS
J010515.03-625238.5,16.31249,-62.8773,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,,0.5,,,,Selected through RASS
J011226.92-252032.2,18.11208,-25.3422,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,,0.25,,,,Selected through RASS
J014802.99-210841.6,27.01208,-21.1448,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,,1.0,,,,Selected through RASS
J020807.24-183910.9,32.02999,-18.653,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,,0.5,,,,Selected through RASS
J021039.97-341941.8,32.66624,-34.3282,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,FALSE,,,TRUE,STARS,Selected through RASS; C.L.: stars based on Gaia proper motions
J021307.50-364715.5,33.28124,-36.7876,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,,1.25,,,,Selected through RASS
J023208.04-640931.6,38.03333,-64.1587,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,,0.5,,,,Selected through RASS
J023225.72-295737.1,38.10708,-29.9603,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,,1.0,,,,Selected through RASS
J023919.80-470108.9,39.83249,-47.0191,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,,1.25,,,,Selected through RASS
J030034.07-494237.4,45.14166,-49.7103,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,,2.25,,,,Selected through RASS
J032354.51-104649.3,50.97708,-10.7803,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,,1.0,,,,Selected through RASS
J033514.21-600808.5,53.80916,-60.1356,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,FALSE,,,TRUE,QUASAR+STAR,Selected through RASS; C.L.: quasar+star based on Gaia proper motions
J033656.27-154756.5,54.23416,-15.799,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,,0.5,,,,Selected through RASS
J034732.60-175324.0,56.88583,-17.89,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,,0.25,,,,Selected through RASS
J035546.66-214818.5,58.94416,-21.8051,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,,0.75,,,,Selected through RASS
J043801.62-622942.9,69.50666,-62.4952,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,,1.0,,,,Selected through RASS
J044808.16-184642.3,72.03374,-18.7784,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,,1.0,,,,Selected through RASS
J045045.35-641642.8,72.68874,-64.2785,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,,0.25,,,,Selected through RASS
J053248.87-391759.1,83.20333,-39.2997,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,,2.0,,,,Selected through RASS
J215029.44-020016.9,327.6224,-2.00469,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,,0.25,,,,Selected through RASS
J225915.21-485056.2,344.8133,-48.8489,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,,0.25,,,,Selected through RASS
J231409.88-421549.6,348.5408,-42.2637,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,,0.75,,,,Selected through RASS
J235111.37-375323.5,357.797,-37.8898,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,,1.25,,,,Selected through RASS
J055640.64-611521.3,89.16916,-61.2559,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,,1.0,,,,Selected through XMMslew
J000806.23-561551.9,2.02583,-56.2644,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,,1.25,,,,Selected through SUMSS
J010844.90-315335.7,17.18708,-31.8932,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,,0.25,,,,Selected through SUMSS
J012043.82-631556.5,20.18249,-63.2656,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,,0.25,,,,Selected through SUMSS
J013506.97-412612.0,23.77875,-41.4366,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,,0.01,,,,Selected through SUMSS
J020722.82-533224.1,31.845,-53.54,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,,0.75,,,,Selected through SUMSS
J022238.34-531958.2,35.65958,-53.3328,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,,0.5,,,,Selected through SUMSS
J025310.73-552823.2,43.29458,-55.4731,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,,1.0,,,,Selected through SUMSS
J032028.96-530944.7,50.12041,-53.1624,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,,0.25,,,,Selected through SUMSS
J035425.21-642344.5,58.605,-64.3956,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,,1.25,,,,Selected through SUMSS
J042936.07-582237.5,67.39999,-58.377,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,,1.0,,,,Selected through SUMSS
J043228.41-545853.8,68.11833,-54.9816,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,,0.5,,,,Selected through SUMSS
J044242.88-481249.5,70.67833,-48.2137,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,,0.5,,,,Selected through SUMSS
J045947.39-641538.9,74.94708,-64.2608,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,,0.5,,,,Selected through SUMSS
J050309.96-311652.0,75.79124,-31.2811,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,,0.25,,,,Selected through SUMSS
J050709.35-465931.8,76.78874,-46.9921,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,,1.0,,,,Selected through SUMSS
J051052.38-520129.2,77.71791,-52.0247,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,FALSE,,,TRUE,STARS,Selected through SUMSS; C.L.: stars based on Gaia proper motions
J053128.21-383954.3,82.86749,-38.665,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,,0.75,,,,Selected through SUMSS
J211006.51-484121.1,317.527,-48.6891,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,,0.75,,,,Selected through SUMSS
J215533.59-483645.2,328.8895,-48.6125,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,,0.5,,,,Selected through SUMSS
J225710.84-535824.9,344.2949,-53.9735,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,FALSE,,,TRUE,STARS,Selected through SUMSS; C.L.: stars based on Gaia proper motions
J222136.92-574847.6,335.4037,-57.8132,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,,0.5,,,,Selected through SUMSS
J233432.25-585646.7,353.6341,-58.9463,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,,0.25,,,,Selected through SUMSS
J234038.36-461254.8,355.1595,-46.2152,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,,0.5,,,,Selected through SUMSS
J234721.48-561943.7,356.8391,-56.3288,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,,0.5,,,,Selected through SUMSS
J234839.67-520936.5,357.1649,-52.1601,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,,0.25,,,,Selected through SUMSS
J235311.68-544823.3,358.2983,-54.8064,PUB,,2019MNRAS.489.2525A,TRUE,,,,,,,,,,,,,,1.0,,,,Selected through SUMSS
